Date;Asset;Open;High;Low;Close; Volume ;Decision;OpenInterest
06/07/2006;ICFFUT;736,21;736,21;736,21;736,21; R$51.912,92 ;Buy;0
05/07/2006;ICFFUT;736,21;739,33;729,97;739,33; R$866.857,87 ;Buy;0
03/07/2006;ICFFUT;721,24;723,73;721,24;723,73; R$50.150,66 ;Buy;0
30/06/2006;ICFFUT;701,9;701,9;701,9;701,9; R$24.537,37 ;Buy;0
29/06/2006;ICFFUT;693,16;698,78;688,17;688,17; R$7.686.190,66 ;Buy;0
28/06/2006;ICFFUT;692,54;695,66;692,54;692,54; R$297.240,77 ;Buy;0
27/06/2006;ICFFUT;678,19;680,06;678,19;680,06; R$702.050,60 ;Buy;0
26/06/2006;ICFFUT;675,69;676,94;673,82;676,94; R$965.484,40 ;Buy;0
23/06/2006;ICFFUT;673,2;673,2;673,2;673,2; R$193.244,58 ;Buy;0
22/06/2006;ICFFUT;674,13;675,07;674,13;675,07; R$628.107,47 ;Sell;0
21/06/2006;ICFFUT;676,94;676,94;676,94;676,94; R$243.929,70 ;Sell;0
20/06/2006;ICFFUT;683,18;689,42;683,18;683,18; R$1.428.723,71 ;Sell;0
19/06/2006;ICFFUT;683,18;683,18;678,81;679,44; R$907.866,64 ;Sell;0
16/06/2006;ICFFUT;686,92;687,86;683,18;686,92; R$377.162,66 ;Sell;0
14/06/2006;ICFFUT;686,3;693,79;686,3;693,79; R$3.152.959,02 ;Sell;0
13/06/2006;ICFFUT;689,42;689,42;689,42;689,42; R$151.270,08 ;Sell;0
12/06/2006;ICFFUT;695,66;695,66;692,54;692,54; R$402.125,16 ;Sell;0
09/06/2006;ICFFUT;698,78;702,21;697,53;697,53; R$1.626.451,74 ;Sell;0
08/06/2006;ICFFUT;701,9;701,9;698,78;699,71; R$704.031,61 ;Sell;0
07/06/2006;ICFFUT;701,9;703,46;701,9;703,46; R$177.207,49 ;Sell;0
06/06/2006;ICFFUT;698,78;698,78;698,78;698,78; R$176.635,20 ;Sell;0
05/06/2006;ICFFUT;729,97;729,97;729,97;729,97; R$505.154,52 ;Sell;0
02/06/2006;ICFFUT;729,97;742,45;729,97;742,45; R$506.227,22 ;Sell;0
01/06/2006;ICFFUT;719,06;726,85;719,06;726,85; R$4.238.125,25 ;Sell;0
30/05/2006;ICFFUT;711,26;723,73;711,26;723,73; R$4.041.207,87 ;Sell;0
29/05/2006;ICFFUT;720,61;720,61;720,61;720,61; R$51.697,80 ;Sell;0
26/05/2006;ICFFUT;720,61;728,1;714,38;720,61; R$2.879.183,93 ;Sell;0
25/05/2006;ICFFUT;721,86;723,73;719,99;723,73; R$1.806.536,28 ;Sell;0
24/05/2006;ICFFUT;728,41;728,41;719,37;719,37; R$3.571.960,05 ;Sell;0
23/05/2006;ICFFUT;726,85;737,46;726,85;737,46; R$669.435,05 ;Sell;0
05/05/2006;ICFFUT;725,49;725,49;723,73;723,73; R$589.386,20 ;Sell;0
04/05/2006;ICFFUT;733,07;733,07;733,07;733,07; R$51.993,37 ;Sell;0
03/05/2006;ICFFUT;737,16;738,33;737,16;738,33; R$625.252,95 ;Sell;0
02/05/2006;ICFFUT;756,42;757,88;747,08;752,92; R$5.285.198,39 ;Sell;0
28/04/2006;ICFFUT;732,49;738,33;731,61;738,33; R$2.385.232,08 ;Sell;0
27/04/2006;ICFFUT;747,08;747,08;729,57;729,57; R$4.414.692,63 ;Sell;0
26/04/2006;ICFFUT;735,41;751,17;735,41;744,16; R$6.203.375,46 ;Sell;0
25/04/2006;ICFFUT;770,43;773,35;735,41;735,41; R$4.971.099,94 ;Sell;0
24/04/2006;ICFFUT;773,35;773,35;764,01;764,59; R$5.128.257,66 ;Sell;0
20/04/2006;ICFFUT;764,59;779,18;759,92;772,76; R$17.831.617,54 ;Sell;0
19/04/2006;ICFFUT;763,42;768,68;756,42;764,59; R$7.510.097,52 ;Buy;0
18/04/2006;ICFFUT;749,42;767,51;745,33;763,42; R$24.843.558,22 ;Buy;0
17/04/2006;ICFFUT;751,46;752,92;748,25;751,75; R$18.230.664,76 ;Buy;0
13/04/2006;ICFFUT;744,16;747,08;740,08;745,91; R$9.386.007,60 ;Buy;0
12/04/2006;ICFFUT;747,08;750;744,16;747,08; R$3.468.874,95 ;Sell;0
11/04/2006;ICFFUT;763,42;763,42;746,5;747,08; R$7.929.674,82 ;Sell;0
10/04/2006;ICFFUT;772,76;783,85;758,75;763,42; R$9.246.203,61 ;Sell;0
07/04/2006;ICFFUT;776,26;778,6;769,26;769,84; R$12.765.643,80 ;Sell;0
06/04/2006;ICFFUT;772,76;779,18;770,43;772,18; R$9.775.985,70 ;Buy;0
05/04/2006;ICFFUT;758,75;776,26;756,71;766,92; R$8.163.435,17 ;Buy;0
04/04/2006;ICFFUT;776,26;777,43;758,75;758,75; R$17.952.467,95 ;Buy;0
03/04/2006;ICFFUT;755,84;778,6;751,75;772,76; R$14.564.125,77 ;Buy;0
31/03/2006;ICFFUT;766,34;767,51;751,17;752,92; R$4.203.707,91 ;Buy;0
30/03/2006;ICFFUT;740,95;767,51;740,95;764,59; R$16.957.444,92 ;Buy;0
29/03/2006;ICFFUT;748,83;750;741,24;741,24; R$8.413.041,36 ;Buy;0
28/03/2006;ICFFUT;750;755,84;744,75;748,83; R$27.617.879,59 ;Sell;0
27/03/2006;ICFFUT;748,83;751,17;741,24;749,42; R$17.229.557,95 ;Sell;0
24/03/2006;ICFFUT;748,25;755,25;744,16;748,83; R$24.530.833,20 ;Sell;0
23/03/2006;ICFFUT;751,46;752,92;745,33;749,42; R$22.025.168,70 ;Sell;0
08/03/2006;ICFFUT;753,5;753,5;753,5;753,5; R$721.881,87 ;Sell;0
06/03/2006;ICFFUT;774,71;774,71;757,74;757,74; R$517.824,26 ;Sell;0
03/03/2006;ICFFUT;763,4;776,12;763,4;776,12; R$2.491.704,44 ;Sell;0
02/03/2006;ICFFUT;769,05;769,05;766,22;766,22; R$947.304,67 ;Sell;0
01/03/2006;ICFFUT;769,05;774,71;769,05;769,05; R$5.043.667,20 ;Sell;0
24/02/2006;ICFFUT;780,36;786,02;769,05;769,05; R$3.099.681,64 ;Sell;0
23/02/2006;ICFFUT;776,97;789,97;769,05;780,36; R$9.282.862,80 ;Sell;0
22/02/2006;ICFFUT;786,02;787,43;774,71;776,97; R$5.490.877,13 ;Sell;0
21/02/2006;ICFFUT;780,36;788,84;777,53;788,28; R$11.841.416,82 ;Sell;0
20/02/2006;ICFFUT;783,19;785,45;782,62;785,45; R$589.392,83 ;Sell;0
17/02/2006;ICFFUT;773,01;784,32;769,62;782,62; R$10.859.433,22 ;Sell;0
16/02/2006;ICFFUT;760;768,49;743,6;766,79; R$12.690.916,95 ;Sell;0
15/02/2006;ICFFUT;775,27;779,23;771,88;771,88; R$5.251.495,19 ;Sell;0
14/02/2006;ICFFUT;774,71;780,36;763,4;772,44; R$18.566.616,28 ;Sell;0
13/02/2006;ICFFUT;812,03;812,03;773,58;774,71; R$32.744.702,76 ;Sell;0
10/02/2006;ICFFUT;808,64;817,12;802,98;812,59; R$18.313.371,03 ;Sell;0
09/02/2006;ICFFUT;804,11;809,2;798,46;808,35; R$11.661.636,74 ;Sell;0
08/02/2006;ICFFUT;814,29;825,6;800,15;801,28; R$23.110.218,14 ;Sell;0
07/02/2006;ICFFUT;794,5;815,99;786,02;815,42; R$29.786.303,64 ;Sell;0
06/02/2006;ICFFUT;818,81;818,81;796,19;799,87; R$34.305.786,29 ;Sell;0
03/02/2006;ICFFUT;825,6;834,08;818,81;821,08; R$20.458.791,93 ;Sell;0
02/02/2006;ICFFUT;816,55;825,6;807,79;825,6; R$29.558.734,73 ;Sell;0
01/02/2006;ICFFUT;819,94;830,12;814,29;815,42; R$27.735.980,20 ;Sell;0
31/01/2006;ICFFUT;838,04;841,43;815,99;820,51; R$38.186.181,78 ;Sell;0
30/01/2006;ICFFUT;857,83;865,18;839,74;840,3; R$32.562.880,23 ;Sell;0
27/01/2006;ICFFUT;842,56;856,7;841,43;856,14; R$38.049.150,06 ;Sell;0
26/01/2006;ICFFUT;857,85;865,3;852,12;856,14; R$59.344.972,05 ;Sell;0
24/01/2006;ICFFUT;850,98;857,85;848,11;856,71; R$19.073.996,63 ;Sell;0
23/01/2006;ICFFUT;832,64;845,82;828,06;844,67; R$26.132.629,95 ;Sell;0
20/01/2006;ICFFUT;831,49;856,14;828,06;832,64; R$37.880.351,22 ;Sell;0
19/01/2006;ICFFUT;844,1;845,25;822,33;831,49; R$41.547.351,55 ;Sell;0
18/01/2006;ICFFUT;861,29;863,58;842,38;842,96; R$72.640.883,19 ;Sell;0
17/01/2006;ICFFUT;851,55;869,6;849,26;861,29; R$48.731.118,39 ;Sell;0
16/01/2006;ICFFUT;844,1;853,27;842,96;850,98; R$5.979.489,31 ;Buy;0
13/01/2006;ICFFUT;839,52;848,11;838,37;842,96; R$36.821.094,18 ;Buy;0
12/01/2006;ICFFUT;830,92;836,65;823,47;832,07; R$48.748.251,88 ;Buy;0
11/01/2006;ICFFUT;838,37;839,52;825,19;829,2; R$39.698.082,63 ;Buy;0
10/01/2006;ICFFUT;846,39;856,71;833,79;837,8; R$39.213.854,97 ;Buy;0
09/01/2006;ICFFUT;833,79;852,12;828,06;846,97; R$67.687.273,40 ;Buy;0
06/01/2006;ICFFUT;814,88;842,38;805,13;830,92; R$105.634.551,11 ;Buy;0
05/01/2006;ICFFUT;783,93;826,34;782,21;815,45; R$73.569.006,13 ;Buy;0
04/01/2006;ICFFUT;775,34;786,22;765,02;785,08; R$37.884.320,05 ;Buy;0
03/01/2006;ICFFUT;765,02;775,34;762,16;775,34; R$12.674.516,21 ;Buy;0
02/01/2006;ICFFUT;758,14;766,17;757,57;766,17; R$678.660,40 ;Buy;0
29/12/2005;ICFFUT;756,42;763,87;754,13;762,16; R$18.921.004,03 ;Buy;0
28/12/2005;ICFFUT;755,28;762,16;748,98;757; R$31.484.140,32 ;Buy;0
27/12/2005;ICFFUT;733,5;756,42;728,35;754,71; R$33.165.133,14 ;Buy;0
26/12/2005;ICFFUT;730,06;733,5;730,06;733,5; R$735.663,57 ;Buy;0
23/12/2005;ICFFUT;731,78;735,22;727,77;730,06; R$8.637.264,14 ;Buy;0
22/12/2005;ICFFUT;720,61;733,5;710,58;732,36; R$15.892.695,11 ;Buy;0
21/12/2005;ICFFUT;727,77;727,77;718,6;720,61; R$24.968.643,74 ;Neutral;0
20/12/2005;ICFFUT;726,01;727,2;726,01;727,2; R$349.850,24 ;Neutral;0
16/12/2005;ICFFUT;708,84;715,36;708,84;715,36; R$1.274.075,12 ;Neutral;0
15/12/2005;ICFFUT;704,7;704,7;704,7;704,7; R$298.936,33 ;Neutral;0
14/12/2005;ICFFUT;692,85;695,81;692,85;695,81; R$477.016,32 ;Neutral;0
13/12/2005;ICFFUT;726,61;728,38;726,61;728,38; R$333.198,37 ;Neutral;0
12/12/2005;ICFFUT;717,72;723,94;717,72;722,46; R$5.026.727,03 ;Neutral;0
09/12/2005;ICFFUT;716,54;716,54;702,92;704,1; R$2.854.818,75 ;Neutral;0
08/12/2005;ICFFUT;689,89;706,47;689,89;704,99; R$7.560.709,21 ;Neutral;0
07/12/2005;ICFFUT;710,62;716,54;698,77;698,77; R$5.635.302,06 ;Neutral;0
06/12/2005;ICFFUT;710,62;715,95;704,7;710,03; R$7.073.693,06 ;Neutral;0
05/12/2005;ICFFUT;698,77;704,7;692,85;704,7; R$13.313.657,88 ;Neutral;0
02/12/2005;ICFFUT;704,1;705,88;692,85;692,85; R$30.361.911,65 ;Neutral;0
01/12/2005;ICFFUT;704,7;707,66;696,41;701,14; R$22.692.783,04 ;Sell;0
30/11/2005;ICFFUT;734,31;734,6;704,7;704,7; R$21.836.915,08 ;Sell;0
29/11/2005;ICFFUT;729,86;735,79;722,46;731,34; R$28.912.687,18 ;Sell;0
28/11/2005;ICFFUT;745,56;747,33;729,57;730,75; R$33.018.490,34 ;Sell;0
25/11/2005;ICFFUT;736,08;737,27;731,34;737,27; R$5.965.747,08 ;Sell;0
24/11/2005;ICFFUT;741,41;741,71;736,08;736,08; R$8.502.121,17 ;Sell;0
23/11/2005;ICFFUT;748,52;752,07;739,93;741,41; R$41.246.571,98 ;Sell;0
22/11/2005;ICFFUT;757,99;763,91;747,33;747,33; R$43.395.376,69 ;Sell;0
21/11/2005;ICFFUT;739,04;763,91;731,34;757,99; R$17.588.433,97 ;Sell;0
18/11/2005;ICFFUT;768,65;769,84;737,27;739,64; R$13.295.233,41 ;Sell;0
17/11/2005;ICFFUT;752,07;762,14;747,33;760,95; R$26.481.763,57 ;Sell;0
16/11/2005;ICFFUT;767,47;769,24;747,93;749,11; R$24.144.885,96 ;Sell;0
14/11/2005;ICFFUT;806,55;806,55;763,91;767,47; R$31.059.492,36 ;Sell;0
11/11/2005;ICFFUT;803;808,92;796,48;806,55; R$36.266.480,35 ;Sell;0
10/11/2005;ICFFUT;796,48;804,18;794,71;802,41; R$22.547.488,56 ;Buy;0
09/11/2005;ICFFUT;801,81;809,51;794,71;798,26; R$35.527.917,51 ;Buy;0
08/11/2005;ICFFUT;772,8;803,59;772,8;803,59; R$63.600.446,19 ;Buy;0
07/11/2005;ICFFUT;775,17;775,76;763,91;771,61; R$24.710.663,93 ;Buy;0
04/11/2005;ICFFUT;773,39;783,16;768,65;775,17; R$36.182.825,70 ;Buy;0
03/11/2005;ICFFUT;728,98;775,76;728,38;773,98; R$55.853.969,21 ;Buy;0
01/11/2005;ICFFUT;721,28;734,31;721,28;733,71; R$15.610.546,22 ;Buy;0
31/10/2005;ICFFUT;734,31;737,27;721,28;721,87; R$23.254.890,62 ;Buy;0
28/10/2005;ICFFUT;741,41;742,6;729,57;736,08; R$43.812.920,72 ;Sell;0
27/10/2005;ICFFUT;746,74;746,74;739,04;741,41; R$51.561.138,27 ;Sell;0
26/10/2005;ICFFUT;763,32;769,84;746,15;746,74; R$73.359.281,52 ;Sell;0
25/10/2005;ICFFUT;753,26;768,06;751,48;760,95; R$49.809.881,48 ;Sell;0
24/10/2005;ICFFUT;754,44;760,95;749,11;751,77; R$26.507.899,93 ;Sell;0
21/10/2005;ICFFUT;775,76;775,76;754,44;754,44; R$37.723.937,71 ;Sell;0
20/10/2005;ICFFUT;757,99;775,76;753,85;775,17; R$46.892.890,03 ;Sell;0
19/10/2005;ICFFUT;759,77;775,76;752,07;757,99; R$46.643.408,75 ;Buy;0
18/10/2005;ICFFUT;757,99;779,31;755,03;759,77; R$73.700.419,56 ;Buy;0
17/10/2005;ICFFUT;729,57;757,99;727,79;757,4; R$50.925.332,34 ;Buy;0
14/10/2005;ICFFUT;730,75;732,53;722,46;728,98; R$36.666.115,12 ;Buy;0
13/10/2005;ICFFUT;733,71;740,23;719,5;731,34; R$50.330.919,24 ;Buy;0
11/10/2005;ICFFUT;722,46;740,23;722,46;730,16; R$27.780.945,53 ;Buy;0
10/10/2005;ICFFUT;691,08;719,5;690,48;718,91; R$29.612.374,71 ;Buy;0
07/10/2005;ICFFUT;678,64;692,85;678,64;689,89; R$27.894.597,43 ;Buy;0
06/10/2005;ICFFUT;683,97;697;678,64;678,64; R$55.636.477,66 ;Buy;0
05/10/2005;ICFFUT;672,72;685,15;670,35;683,97; R$19.607.219,08 ;Buy;0
04/10/2005;ICFFUT;675,68;682,49;668,57;672,72; R$23.419.267,82 ;Buy;0
03/10/2005;ICFFUT;681,01;689,89;675,09;675,68; R$21.309.996,68 ;Buy;0
30/09/2005;ICFFUT;672,13;679,23;660,28;679,23; R$32.553.401,97 ;Buy;0
29/09/2005;ICFFUT;670,94;686,93;666,8;672,72; R$32.635.029,63 ;Buy;0
28/09/2005;ICFFUT;643,7;676,27;643,7;670,94; R$41.740.380,51 ;Buy;0
27/09/2005;ICFFUT;642,22;656,14;641,33;645,48; R$27.236.289,32 ;Buy;0
26/09/2005;ICFFUT;659,1;660,28;634,23;640,74; R$33.274.333,95 ;Sell;0
23/09/2005;ICFFUT;668,57;672,13;659,1;659,1; R$30.341.765,76 ;Sell;0
22/09/2005;ICFFUT;661,47;675,09;661,47;667,39; R$40.596.744,46 ;Sell;0
21/09/2005;ICFFUT;661,47;661,47;661,47;661,47; R$123.205,75 ;Sell;0
20/09/2005;ICFFUT;655,31;665,77;655,31;665,77; R$1.214.729,91 ;Sell;0
19/09/2005;ICFFUT;664,54;664,54;652,24;652,24; R$171.523,88 ;Sell;0
16/09/2005;ICFFUT;686,08;686,08;673,47;673,47; R$785.193,60 ;Sell;0
15/09/2005;ICFFUT;695,31;695,31;683,31;686,08; R$754.411,32 ;Sell;0
14/09/2005;ICFFUT;683;692,23;683;692,23; R$546.303,21 ;Sell;0
13/09/2005;ICFFUT;689,16;689,16;689,16;689,16; R$77.915,04 ;Sell;0
12/09/2005;ICFFUT;686,7;686,7;686,7;686,7; R$128.948,22 ;Sell;0
09/09/2005;ICFFUT;707,62;707,62;695,31;695,31; R$922.632,49 ;Sell;0
08/09/2005;ICFFUT;731;731;684,54;701,46; R$4.865.231,51 ;Sell;0
06/09/2005;ICFFUT;736,54;744,54;732,23;732,23; R$11.680.283,95 ;Sell;0
05/09/2005;ICFFUT;740,23;740,23;736,54;737,15; R$1.230.505,55 ;Sell;0
02/09/2005;ICFFUT;750,69;750,69;742,07;742,07; R$2.670.819,70 ;Sell;0
01/09/2005;ICFFUT;741,15;759,92;731,61;750,69; R$30.239.665,09 ;Sell;0
31/08/2005;ICFFUT;712,54;738,38;712,54;726,69; R$20.756.249,27 ;Sell;0
30/08/2005;ICFFUT;710,38;716,85;707;711,92; R$24.161.973,79 ;Sell;0
29/08/2005;ICFFUT;713,77;731;708,85;710,69; R$18.541.767,51 ;Sell;0
26/08/2005;ICFFUT;724,84;724,84;708,23;715,62; R$18.753.540,00 ;Sell;0
25/08/2005;ICFFUT;742,69;742,69;719,92;721,77; R$18.170.312,18 ;Sell;0
24/08/2005;ICFFUT;756,23;759,92;738,38;742,69; R$39.303.607,56 ;Sell;0
23/08/2005;ICFFUT;742,69;762,99;742,69;756,23; R$13.074.555,39 ;Sell;0
22/08/2005;ICFFUT;745,77;753,15;735,31;744,54; R$23.699.963,18 ;Sell;0
19/08/2005;ICFFUT;742,07;753,15;740,23;745,77; R$18.850.913,92 ;Sell;0
18/08/2005;ICFFUT;759,92;759,92;741,46;742,69; R$29.235.320,92 ;Sell;0
17/08/2005;ICFFUT;756,84;759,92;746,38;759,3; R$25.139.805,18 ;Sell;0
16/08/2005;ICFFUT;756,84;759,92;750,69;756,23; R$22.177.570,35 ;Sell;0
15/08/2005;ICFFUT;799,91;799,91;744,54;755; R$44.273.741,53 ;Sell;0
12/08/2005;ICFFUT;812,22;821,45;796,22;799,91; R$67.587.867,36 ;Sell;0
11/08/2005;ICFFUT;818,37;833,76;812,22;812,22; R$32.207.239,48 ;Sell;0
10/08/2005;ICFFUT;790,68;817,14;790,68;815,3; R$81.498.238,58 ;Buy;0
09/08/2005;ICFFUT;784,53;791,3;777,15;790,68; R$36.384.271,98 ;Buy;0
08/08/2005;ICFFUT;796,84;815,3;778,38;782,68; R$37.953.389,42 ;Buy;0
05/08/2005;ICFFUT;799,91;803,61;793,15;795,61; R$25.858.795,65 ;Buy;0
04/08/2005;ICFFUT;796,84;821,45;794,38;798,07; R$31.841.226,47 ;Buy;0
03/08/2005;ICFFUT;802,99;819,6;793,76;798,07; R$40.877.520,65 ;Buy;0
02/08/2005;ICFFUT;773,83;811,63;766,4;808,53; R$53.271.470,26 ;Buy;0
01/08/2005;ICFFUT;777,55;784,37;767,02;773,83; R$28.375.453,63 ;Buy;0
29/07/2005;ICFFUT;768,88;796,14;760,82;782,51; R$44.022.384,37 ;Buy;0
28/07/2005;ICFFUT;743,47;770,12;730,46;768,26; R$46.552.926,36 ;Buy;0
27/07/2005;ICFFUT;758,34;758,34;737,9;743,47; R$25.383.333,99 ;Buy;0
26/07/2005;ICFFUT;765,16;767,02;752,77;758,34; R$22.431.859,58 ;Buy;0
25/07/2005;ICFFUT;736,04;761,44;724,89;760,82; R$31.317.556,28 ;Buy;0
22/07/2005;ICFFUT;740,38;750,91;736,04;738,52; R$18.457.843,75 ;Buy;0
21/07/2005;ICFFUT;733,56;740,38;721,79;740,38; R$34.760.315,10 ;Buy;0
14/07/2005;ICFFUT;733,25;733,25;733,25;733,25; R$30.097,92 ;Buy;0
12/07/2005;ICFFUT;716,64;719,5;716,64;719,5; R$821.502,96 ;Buy;0
08/07/2005;ICFFUT;736,12;736,12;736,12;736,12; R$305.405,95 ;Buy;0
06/07/2005;ICFFUT;729,24;729,24;729,24;729,24; R$181.158,08 ;Buy;0
04/07/2005;ICFFUT;721,79;721,79;713,2;713,2; R$1.503.082,84 ;Buy;0
01/07/2005;ICFFUT;751,87;751,87;733,25;733,25; R$8.567.416,74 ;Sell;0
30/06/2005;ICFFUT;740,7;747;740,7;745,85; R$397.691,42 ;Sell;0
29/06/2005;ICFFUT;741,84;741,84;736,69;736,69; R$122.007,58 ;Sell;0
28/06/2005;ICFFUT;727,52;736,12;727,52;736,12; R$1.574.314,28 ;Sell;0
27/06/2005;ICFFUT;744,71;744,71;738,98;741,27; R$2.492.800,12 ;Sell;0
24/06/2005;ICFFUT;770,49;770,49;767,62;767,62; R$546.755,67 ;Sell;0
23/06/2005;ICFFUT;790,54;790,54;790,54;790,54; R$32.812,26 ;Sell;0
22/06/2005;ICFFUT;773,92;787,67;773,92;787,67; R$421.616,87 ;Sell;0
17/06/2005;ICFFUT;776,22;776,22;750,44;760,75; R$1.210.434,55 ;Sell;0
16/06/2005;ICFFUT;779,08;781,94;773,35;773,35; R$464.106,59 ;Sell;0
15/06/2005;ICFFUT;784,81;793,4;779,08;779,08; R$607.983,84 ;Sell;0
14/06/2005;ICFFUT;774,5;781,94;773,35;781,94; R$11.256.522,93 ;Sell;0
13/06/2005;ICFFUT;801,99;804,86;775,07;775,07; R$1.538.359,53 ;Sell;0
10/06/2005;ICFFUT;813,45;813,45;793,11;800,85; R$11.090.043,44 ;Sell;0
09/06/2005;ICFFUT;855,27;856,41;816,32;822,62; R$3.710.215,62 ;Sell;0
08/06/2005;ICFFUT;881,62;881,62;852,12;853,55; R$12.043.725,58 ;Sell;0
07/06/2005;ICFFUT;876,46;878,18;871,88;876,46; R$9.017.254,55 ;Sell;0
06/06/2005;ICFFUT;870,74;886,78;870,74;873,03; R$1.303.982,71 ;Neutral;0
03/06/2005;ICFFUT;856,41;881,91;856,41;879,62; R$8.660.766,43 ;Neutral;0
02/06/2005;ICFFUT;853,55;854,7;853,55;853,55; R$5.514.769,40 ;Neutral;0
01/06/2005;ICFFUT;830,64;843,24;830,64;834,65; R$9.633.026,49 ;Neutral;0
31/05/2005;ICFFUT;842,09;842,09;830,64;830,64; R$758.754,09 ;Neutral;0
30/05/2005;ICFFUT;850,69;851,83;848,39;851,26; R$815.272,85 ;Neutral;0
27/05/2005;ICFFUT;858,13;867,87;850,11;850,11; R$3.067.975,04 ;Neutral;0
25/05/2005;ICFFUT;839,23;858,13;839,23;857,56; R$5.272.187,13 ;Neutral;0
24/05/2005;ICFFUT;825,48;842,09;824,91;838,08; R$4.275.420,25 ;Neutral;0
23/05/2005;ICFFUT;817,46;833,5;817,46;822,04; R$1.339.217,60 ;Neutral;0
20/05/2005;ICFFUT;813,45;819,75;813,45;817,46; R$872.576,84 ;Neutral;0
19/05/2005;ICFFUT;826,05;827,77;814,88;816,32; R$9.193.557,38 ;Neutral;0
18/05/2005;ICFFUT;823,2;824,91;823,2;824,91; R$288.443,91 ;Neutral;0
17/05/2005;ICFFUT;817,53;823,2;817,53;823,2; R$2.495.587,01 ;Neutral;0
16/05/2005;ICFFUT;832,86;832,86;817,53;817,53; R$37.227,62 ;Neutral;0
12/05/2005;ICFFUT;860,11;860,11;860,11;860,11; R$1.867,24 ;Neutral;0
11/05/2005;ICFFUT;851,59;854,43;851,59;854,43; R$3.332,17 ;Neutral;0
10/05/2005;ICFFUT;847,62;847,62;845,91;847,62; R$13.998,21 ;Neutral;0
09/05/2005;ICFFUT;851,59;861,81;851,59;861,81; R$15.441,92 ;Neutral;0
06/05/2005;ICFFUT;834,56;848,75;834,56;848,75; R$7.296,87 ;Neutral;0
05/05/2005;ICFFUT;830,3;837,97;827,75;828,88; R$30.852,00 ;Neutral;0
04/05/2005;ICFFUT;828,88;871,46;828,88;862,95; R$70.259,33 ;Neutral;0
03/05/2005;ICFFUT;817,53;828,88;817,53;817,53; R$17.662,53 ;Neutral;0
02/05/2005;ICFFUT;851,59;851,59;817,24;817,53; R$199.660,57 ;Neutral;0
29/04/2005;ICFFUT;877,14;885,65;851,59;851,59; R$175.837,11 ;Neutral;0
28/04/2005;ICFFUT;894,17;899,85;877,71;878,27; R$175.346,88 ;Neutral;0
27/04/2005;ICFFUT;895,59;905,53;894,17;896,44; R$167.606,47 ;Neutral;0
26/04/2005;ICFFUT;868,06;894,17;865,78;892,47; R$281.791,77 ;Buy;0
25/04/2005;ICFFUT;868,62;875,44;857,27;868,06; R$168.272,32 ;Buy;0
22/04/2005;ICFFUT;845,91;874,3;833,99;865,78; R$260.703,87 ;Buy;0
20/04/2005;ICFFUT;828,88;848,75;817,53;845,91; R$289.446,90 ;Buy;0
19/04/2005;ICFFUT;786,3;828,88;786,3;828,88; R$298.085,51 ;Buy;0
18/04/2005;ICFFUT;791,41;794,82;774,95;784,6; R$154.884,83 ;Buy;0
15/04/2005;ICFFUT;784,6;792,55;778,35;791,98; R$131.964,58 ;Buy;0
14/04/2005;ICFFUT;809,01;809,58;782,9;782,9; R$251.212,07 ;Sell;0
13/04/2005;ICFFUT;814,69;814,69;801,63;811,85; R$94.526,85 ;Sell;0
12/04/2005;ICFFUT;798,79;811,85;797,66;809,58; R$202.030,92 ;Sell;0
11/04/2005;ICFFUT;817,53;817,53;800,5;803,33; R$317.347,28 ;Sell;0
08/04/2005;ICFFUT;848,75;849,32;809,01;821,5; R$460.278,72 ;Sell;0
07/04/2005;ICFFUT;862,38;866,92;845,91;851,59; R$372.003,64 ;Sell;0
06/04/2005;ICFFUT;873,16;882,82;860,11;862,38; R$475.395,68 ;Sell;0
05/04/2005;ICFFUT;851,59;871,46;849,89;871,46; R$176.382,03 ;Sell;0
01/04/2005;ICFFUT;861,21;874,22;838,57;851,02; R$285.811,93 ;Sell;0
31/03/2005;ICFFUT;853,29;869,13;853,29;862,34; R$446.252,77 ;Sell;0
30/03/2005;ICFFUT;833,48;860,08;831,78;853,29; R$247.886,00 ;Sell;0
29/03/2005;ICFFUT;836,31;847,06;828,96;830,65; R$294.287,00 ;Sell;0
28/03/2005;ICFFUT;831,78;836,88;816,51;836,31; R$216.956,83 ;Sell;0
24/03/2005;ICFFUT;843,1;847,06;814,81;823,3; R$417.911,73 ;Sell;0
23/03/2005;ICFFUT;887,8;888,37;843,1;843,1; R$470.113,87 ;Sell;0
22/03/2005;ICFFUT;879,88;888,37;871,39;887,8; R$396.364,57 ;Sell;0
17/03/2005;ICFFUT;879,88;879,88;879,88;879,88; R$1.267,54 ;Sell;0
16/03/2005;ICFFUT;868,53;868,53;868,53;868,53; R$4.205,66 ;Sell;0
15/03/2005;ICFFUT;851,5;854,34;851,5;854,34; R$9.549,96 ;Sell;0
14/03/2005;ICFFUT;871,37;891,23;871,37;891,23; R$855,55 ;Sell;0
11/03/2005;ICFFUT;868,53;879,88;868,53;879,88; R$4.987,53 ;Buy;0
10/03/2005;ICFFUT;845,82;845,82;845,82;845,82; R$48.622,87 ;Buy;0
09/03/2005;ICFFUT;850,36;850,36;842,98;842,98; R$4.834,98 ;Buy;0
08/03/2005;ICFFUT;823,11;842,98;823,11;842,98; R$43.286,40 ;Buy;0
07/03/2005;ICFFUT;803,25;808,92;803,25;808,92; R$3.409,38 ;Buy;0
